Place Name,State,County,Lat,Long,Zip Code
Savannah,NY,Wayne,43.0934,-76.7565,13146
Scipio Center,NY,Cayuga,42.7708,-76.5862,13147
Seneca Falls,NY,Seneca,42.9094,-76.7925,13148
Skaneateles,NY,Onondaga,42.9258,-76.4052,13152
Skaneateles Falls,NY,Onondaga,42.9931,-76.456,13153
South Butler,NY,Wayne,43.1344,-76.7656,13154
South Otselic,NY,Chenango,42.6626,-75.7669,13155
Sterling,NY,Cayuga,43.3296,-76.6747,13156
Sylvan Beach,NY,Oneida,43.1965,-75.7305,13157
Truxton,NY,Cortland,42.7085,-76.0189,13158
Tully,NY,Onondaga,42.807,-76.1394,13159
Union Springs,NY,Cayuga,42.8335,-76.674,13160
Verona Beach,NY,Oneida,43.1885,-75.7126,13162
Wampsville,NY,Madison,43.0753,-75.7069,13163
Warners,NY,Onondaga,43.0932,-76.2904,13164
Waterloo,NY,Seneca,42.9045,-76.8755,13165
Weedsport,NY,Cayuga,43.0489,-76.5425,13166
West Monroe,NY,Oswego,43.2882,-76.0797,13167
Syracuse,NY,Onondaga,43.0481,-76.1474,13201
Syracuse,NY,Onondaga,43.041,-76.1489,13202
Syracuse,NY,Onondaga,43.0607,-76.1369,13203
Syracuse,NY,Onondaga,43.0444,-76.1758,13204
Syracuse,NY,Onondaga,43.0123,-76.1452,13205
Syracuse,NY,Onondaga,43.0677,-76.1102,13206
Syracuse,NY,Onondaga,43.0195,-76.165,13207
Syracuse,NY,Onondaga,43.073,-76.1486,13208
Syracuse,NY,Onondaga,43.0847,-76.2405,13209
Syracuse,NY,Onondaga,43.0354,-76.1282,13210
Syracuse,NY,Onondaga,43.1036,-76.1195,13211
Syracuse,NY,Onondaga,43.1226,-76.1284,13212
Syracuse,NY,Onondaga,43.0397,-76.0722,13214
Syracuse,NY,Onondaga,42.9722,-76.2276,13215
Syracuse,NY,Onondaga,43.0214,-76.1977,13217
Syracuse,NY,Onondaga,43.0214,-76.1977,13218
Syracuse,NY,Onondaga,43.0409,-76.2262,13219
Syracuse,NY,Onondaga,43.1234,-76.1282,13220
Syracuse,NY,Onondaga,43.0481,-76.1474,13221
Syracuse,NY,Onondaga,43.0421,-76.1046,13224
Syracuse,NY,Onondaga,43.0214,-76.1977,13225
Syracuse,NY,Onondaga,43.0559,-76.1526,13235
Syracuse,NY,Onondaga,43.0377,-76.1396,13244
Syracuse,NY,Onondaga,43.0214,-76.1977,13250
Syracuse,NY,Onondaga,43.0214,-76.1977,13251
Syracuse,NY,Onondaga,43.051,-76.1567,13252
Syracuse,NY,Onondaga,43.0481,-76.1474,13261
Syracuse,NY,Onondaga,43.0676,-76.1714,13290
Alder Creek,NY,Oneida,43.4157,-75.2137,13301
Altmar,NY,Oswego,43.497,-75.9719,13302
Ava,NY,Oneida,43.3445,-75.4509,13303
Barneveld,NY,Oneida,43.2237,-75.1612,13304
Beaver Falls,NY,Lewis,43.887,-75.4274,13305
Blossvale,NY,Oneida,43.2303,-75.6873,13308
Boonville,NY,Oneida,43.4786,-75.344,13309
Bouckville,NY,Madison,42.894,-75.5678,13310
Brantingham,NY,Lewis,43.6887,-75.2921,13312
Bridgewater,NY,Oneida,42.8792,-75.2672,13313
Brookfield,NY,Madison,42.8128,-75.3177,13314
Burlington Flats,NY,Otsego,42.7516,-75.169,13315
Camden,NY,Oneida,43.3392,-75.7543,13316
Canajoharie,NY,Montgomery,42.8671,-74.5956,13317
Cassville,NY,Oneida,42.9069,-75.2607,13318
Chadwicks,NY,Oneida,43.0226,-75.2656,13319
Cherry Valley,NY,Otsego,42.7823,-74.7444,13320
Clark Mills,NY,Oneida,43.0923,-75.3796,13321
Clayville,NY,Oneida,42.9801,-75.251,13322
Clinton,NY,Oneida,43.0586,-75.3808,13323
Cold Brook,NY,Herkimer,43.3024,-74.9977,13324
Constableville,NY,Lewis,43.563,-75.4584,13325
Cooperstown,NY,Otsego,42.7005,-74.9243,13326
Croghan,NY,Lewis,43.9095,-75.3542,13327
Deansboro,NY,Oneida,42.9818,-75.4383,13328
Dolgeville,NY,Herkimer,43.1042,-74.7643,13329
Eagle Bay,NY,Herkimer,43.8167,-74.8862,13331
Earlville,NY,Chenango,42.7197,-75.5589,13332
East Springfield,NY,Otsego,42.8336,-74.8233,13333
Eaton,NY,Madison,42.8484,-75.6314,13334
Edmeston,NY,Otsego,42.6979,-75.2438,13335
Fly Creek,NY,Otsego,42.7252,-74.9869,13337
Forestport,NY,Oneida,43.4737,-75.1787,13338
Fort Plain,NY,Montgomery,42.9372,-74.6433,13339
Frankfort,NY,Herkimer,43.044,-75.1072,13340
Franklin Springs,NY,Oneida,43.0361,-75.3962,13341
Garrattsville,NY,Otsego,42.6315,-75.1866,13342
Glenfield,NY,Lewis,43.7323,-75.3669,13343
Greig,NY,Lewis,43.6886,-75.3302,13345
Hamilton,NY,Madison,42.8231,-75.5434,13346
Hartwick,NY,Otsego,42.695,-75.055,13348
Herkimer,NY,Herkimer,43.0307,-74.9876,13350
Hinckley,NY,Oneida,43.3126,-75.1169,13352
Hoffmeister,NY,Hamilton,43.3915,-74.74,13353
Holland Patent,NY,Oneida,43.2484,-75.2535,13354
Hubbardsville,NY,Madison,42.8237,-75.4367,13355
Ilion,NY,Herkimer,43.0064,-75.0484,13357
Inlet,NY,Hamilton,43.748,-74.7846,13360
Jordanville,NY,Herkimer,42.9148,-74.9515,13361
Knoxboro,NY,Oneida,42.9803,-75.5186,13362
Lee Center,NY,Oneida,43.3148,-75.5055,13363
Leonardsville,NY,Madison,42.8087,-75.2527,13364
Little Falls,NY,Herkimer,43.0474,-74.8606,13365
Lowville,NY,Lewis,43.7893,-75.4156,13367
Lyons Falls,NY,Lewis,43.6262,-75.3553,13368
Mc Connellsville,NY,Oneida,43.2672,-75.6882,13401
Madison,NY,Madison,42.8969,-75.5076,13402
Marcy,NY,Oneida,43.1639,-75.2783,13403
Martinsburg,NY,Lewis,43.7376,-75.4696,13404
Middleville,NY,Herkimer,43.1369,-74.924,13406
Mohawk,NY,Herkimer,42.99,-74.9853,13407
Morrisville,NY,Madison,42.9108,-75.6487,13408
Munnsville,NY,Madison,42.9863,-75.594,13409
Nelliston,NY,Montgomery,42.9379,-74.6117,13410
New Berlin,NY,Chenango,42.6224,-75.3474,13411
New Hartford,NY,Oneida,43.0654,-75.2906,13413
New Lisbon,NY,Otsego,42.5904,-75.1957,13415
Newport,NY,Herkimer,43.18,-74.9861,13416
New York Mills,NY,Oneida,43.1,-75.2937,13417
North Brookfield,NY,Madison,42.8501,-75.3815,13418
Old Forge,NY,Herkimer,43.7435,-74.8935,13420
Oneida,NY,Madison,43.0862,-75.6508,13421
Oriskany,NY,Oneida,43.1524,-75.3434,13424
Oriskany Falls,NY,Oneida,42.9576,-75.4838,13425
Orwell,NY,Oswego,43.5628,-75.9968,13426
Palatine Bridge,NY,Montgomery,42.9221,-74.5708,13428
Poland,NY,Herkimer,43.2115,-75.0731,13431
Port Leyden,NY,Lewis,43.5802,-75.3263,13433
Prospect,NY,Oneida,43.3052,-75.1502,13435
Raquette Lake,NY,Hamilton,43.8131,-74.6574,13436
Redfield,NY,Oswego,43.5658,-75.8242,13437
Remsen,NY,Oneida,43.3385,-75.1616,13438
Richfield Springs,NY,Otsego,42.8402,-74.9716,13439
Rome,NY,Oneida,43.2193,-75.4498,13440
Rome,NY,Oneida,43.2264,-75.4083,13441
Rome,NY,Oneida,43.2128,-75.4557,13442
Rome,NY,Oneida,43.2393,-75.478,13449
Roseboom,NY,Otsego,42.708,-74.8025,13450
Saint Johnsville,NY,Montgomery,43.017,-74.646,13452
Salisbury Center,NY,Herkimer,43.1625,-74.7809,13454
Sangerfield,NY,Oneida,42.9162,-75.3545,13455
Sauquoit,NY,Oneida,43.0073,-75.2626,13456
Schuyler Lake,NY,Otsego,42.7758,-75.0485,13457
Sharon Springs,NY,Schoharie,42.7634,-74.5919,13459
Sherburne,NY,Chenango,42.6859,-75.483,13460
Sherrill,NY,Oneida,43.0704,-75.599,13461
Smyrna,NY,Chenango,42.6896,-75.6121,13464
Solsville,NY,Madison,42.9106,-75.5177,13465
Springfield Center,NY,Otsego,42.8388,-74.859,13468
Stittville,NY,Oneida,43.2229,-75.2899,13469
Stratford,NY,Fulton,43.1791,-74.6768,13470
Taberg,NY,Oneida,43.3366,-75.6027,13471
Thendara,NY,Herkimer,43.7001,-75.0018,13472
Turin,NY,Lewis,43.6441,-75.4132,13473
Van Hornesville,NY,Herkimer,42.8951,-74.8276,13475
Vernon,NY,Oneida,43.0945,-75.5627,13476
Vernon Center,NY,Oneida,43.0443,-75.521,13477
Verona,NY,Oneida,43.1473,-75.5724,13478
Washington Mills,NY,Oneida,43.0538,-75.2716,13479
Waterville,NY,Oneida,42.9332,-75.3815,13480
West Burlington,NY,Otsego,42.7043,-75.1849,13482
Westdale,NY,Oneida,43.4117,-75.8226,13483
West Eaton,NY,Madison,42.8545,-75.656,13484
West Edmeston,NY,Otsego,42.7868,-75.3149,13485
Westernville,NY,Oneida,43.3294,-75.3151,13486
Westford,NY,Otsego,42.6809,-74.7653,13488
West Leyden,NY,Lewis,43.4597,-75.5127,13489
Westmoreland,NY,Oneida,43.1017,-75.4533,13490
West Winfield,NY,Herkimer,42.8826,-75.1835,13491
Whitesboro,NY,Oneida,43.1158,-75.3095,13492
Williamstown,NY,Oswego,43.4106,-75.9044,13493
Woodgate,NY,Oneida,43.5249,-75.1428,13494
Yorkville,NY,Oneida,43.1116,-75.2756,13495
Utica,NY,Oneida,43.0871,-75.2315,13501
Utica,NY,Oneida,43.1067,-75.2314,13502
Utica,NY,Oneida,43.1019,-75.2312,13503
Utica,NY,Oneida,43.1009,-75.2327,13504
Utica,NY,Oneida,43.1009,-75.2327,13505
Utica,NY,Oneida,43.1009,-75.2327,13599
Watertown,NY,Jefferson,43.9743,-75.9122,13601
Fort Drum,NY,Jefferson,44.0354,-75.754,13602
Watertown,NY,Jefferson,43.9087,-75.8967,13603
Adams,NY,Jefferson,43.8062,-76.049,13605
Adams Center,NY,Jefferson,43.8631,-76.0041,13606
Alexandria Bay,NY,Jefferson,44.3359,-75.9177,13607
Antwerp,NY,Jefferson,44.2358,-75.6005,13608
Belleville,NY,Jefferson,43.778,-76.1259,13611
Black River,NY,Jefferson,44.0042,-75.7958,13612
Brasher Falls,NY,St. Lawrence,44.8467,-74.7473,13613
Brier Hill,NY,St. Lawrence,44.5525,-75.6722,13614
Brownville,NY,Jefferson,44.007,-75.9841,13615
Calcium,NY,Jefferson,44.0265,-75.8499,13616
Canton,NY,St. Lawrence,44.5924,-75.1628,13617
Cape Vincent,NY,Jefferson,44.1244,-76.3164,13618
Carthage,NY,Jefferson,43.9791,-75.6013,13619
Castorland,NY,Lewis,43.8843,-75.4604,13620
Chase Mills,NY,St. Lawrence,44.8672,-75.073,13621
Chaumont,NY,Jefferson,44.0848,-76.1232,13622
Chippewa Bay,NY,St. Lawrence,44.442,-75.7569,13623
Clayton,NY,Jefferson,44.1442,-76.062,13624
Colton,NY,St. Lawrence,44.5016,-74.9327,13625
Copenhagen,NY,Lewis,43.8801,-75.6839,13626
Deer River,NY,Lewis,43.9298,-75.5891,13627
Deferiet,NY,Jefferson,44.0356,-75.6838,13628
De Kalb Junction,NY,St. Lawrence,44.4896,-75.2871,13630
Denmark,NY,Lewis,43.8998,-75.5824,13631
Depauville,NY,Jefferson,44.1395,-76.0616,13632
De Peyster,NY,St. Lawrence,44.4989,-75.4772,13633
Dexter,NY,Jefferson,44.0069,-76.065,13634
Edwards,NY,St. Lawrence,44.311,-75.2522,13635
Ellisburg,NY,Jefferson,43.7434,-76.1165,13636
Evans Mills,NY,Jefferson,44.0817,-75.8305,13637
Felts Mills,NY,Jefferson,44.0204,-75.7524,13638
Fine,NY,St. Lawrence,44.2541,-75.1379,13639
Wellesley Island,NY,Jefferson,44.3213,-76.0172,13640
Fishers Landing,NY,Jefferson,44.2752,-76.0049,13641
Gouverneur,NY,St. Lawrence,44.3283,-75.4651,13642
Great Bend,NY,Jefferson,44.0147,-75.7284,13643
Hailesboro,NY,St. Lawrence,44.3101,-75.4463,13645
Hammond,NY,St. Lawrence,44.4502,-75.6727,13646
Hannawa Falls,NY,St. Lawrence,44.6087,-74.9732,13647
Harrisville,NY,Lewis,44.1613,-75.3252,13648
Helena,NY,St. Lawrence,44.9217,-74.7068,13649
Henderson,NY,Jefferson,43.8467,-76.2352,13650
Henderson Harbor,NY,Jefferson,43.8708,-76.1809,13651
Hermon,NY,St. Lawrence,44.4448,-75.1987,13652
Heuvelton,NY,St. Lawrence,44.593,-75.4203,13654
Hogansburg,NY,Franklin,44.9825,-74.6626,13655
La Fargeville,NY,Jefferson,44.1987,-75.9569,13656
Limerick,NY,Jefferson,44.0292,-76.043,13657
Lisbon,NY,St. Lawrence,44.7184,-75.2694,13658
Lorraine,NY,Jefferson,43.7568,-75.9053,13659
Madrid,NY,St. Lawrence,44.769,-75.1413,13660
Mannsville,NY,Jefferson,43.7179,-76.082,13661
Massena,NY,St. Lawrence,44.9322,-74.8845,13662
Morristown,NY,St. Lawrence,44.5843,-75.6453,13664
Natural Bridge,NY,Jefferson,44.063,-75.5039,13665
Newton Falls,NY,St. Lawrence,44.2177,-74.9423,13666
Norfolk,NY,St. Lawrence,44.8424,-74.9577,13667
Norwood,NY,St. Lawrence,44.7472,-74.9992,13668
Ogdensburg,NY,St. Lawrence,44.6902,-75.4774,13669
Oswegatchie,NY,St. Lawrence,44.1933,-75.0659,13670
Oxbow,NY,Jefferson,44.2873,-75.623,13671
Parishville,NY,St. Lawrence,44.5927,-74.7941,13672
Philadelphia,NY,Jefferson,44.1589,-75.7099,13673
Pierrepont Manor,NY,Jefferson,43.7334,-76.0543,13674
Plessis,NY,Jefferson,44.2774,-75.8496,13675
Potsdam,NY,St. Lawrence,44.6592,-74.9681,13676
Pyrites,NY,St. Lawrence,44.5148,-75.1858,13677
Raymondville,NY,St. Lawrence,44.8287,-74.9798,13678
Redwood,NY,Jefferson,44.3211,-75.815,13679
Rensselaer Falls,NY,St. Lawrence,44.5943,-75.3237,13680
Richville,NY,St. Lawrence,44.44,-75.3777,13681
Rodman,NY,Jefferson,43.8622,-75.8719,13682
Rooseveltown,NY,St. Lawrence,44.9728,-74.731,13683
Russell,NY,St. Lawrence,44.3824,-75.1043,13684
Sackets Harbor,NY,Jefferson,43.9398,-76.105,13685
South Colton,NY,St. Lawrence,44.5041,-74.8607,13687
Star Lake,NY,St. Lawrence,44.1578,-75.033,13690
Theresa,NY,Jefferson,44.2113,-75.8014,13691
Thousand Island Park,NY,Jefferson,44.2898,-76.0262,13692
Three Mile Bay,NY,Jefferson,44.0551,-76.2689,13693
Waddington,NY,St. Lawrence,44.8564,-75.2049,13694
Wanakena,NY,St. Lawrence,44.1408,-74.9125,13695
West Stockholm,NY,St. Lawrence,44.6956,-74.9,13696
Winthrop,NY,St. Lawrence,44.7583,-74.8066,13697
Potsdam,NY,St. Lawrence,44.6698,-74.9813,13699
Afton,NY,Chenango,42.2417,-75.5366,13730
Andes,NY,Delaware,42.1569,-74.7887,13731
Apalachin,NY,Tioga,42.0556,-76.1519,13732
Bainbridge,NY,Chenango,42.312,-75.4894,13733
Barton,NY,Tioga,42.0695,-76.3983,13734
Berkshire,NY,Tioga,42.3074,-76.192,13736
Bible School Park,NY,Broome,42.0805,-76.0973,13737
Blodgett Mills,NY,Cortland,42.5673,-76.1238,13738
Bloomville,NY,Delaware,42.3522,-74.8071,13739
Bovina Center,NY,Delaware,42.2709,-74.7661,13740
Candor,NY,Tioga,42.2063,-76.3322,13743
Castle Creek,NY,Broome,42.2568,-75.9087,13744
Chenango Bridge,NY,Broome,42.1738,-75.8728,13745
Chenango Forks,NY,Broome,42.2778,-75.8462,13746
Colliersville,NY,Otsego,42.5051,-74.9821,13747
Conklin,NY,Broome,42.0454,-75.8076,13748
Corbettsville,NY,Broome,42.0156,-75.7905,13749
Davenport,NY,Delaware,42.4711,-74.8357,13750
Davenport Center,NY,Delaware,42.4508,-74.9013,13751
Delancey,NY,Delaware,42.2884,-75.1051,13752
Delhi,NY,Delaware,42.2937,-74.9207,13753
Deposit,NY,Broome,42.0666,-75.4287,13754
Downsville,NY,Delaware,42.0716,-75.0152,13755
East Branch,NY,Delaware,42.0039,-75.1226,13756
East Meredith,NY,Delaware,42.4101,-74.8987,13757
East Pharsalia,NY,Chenango,42.5835,-75.7219,13758
Endicott,NY,Broome,42.1506,-76.0551,13760
Endicott,NY,Broome,42.0984,-76.0494,13761
Endwell,NY,Broome,42.1129,-76.021,13762
Endicott,NY,Broome,42.0984,-76.0494,13763
Fishs Eddy,NY,Delaware,41.9654,-75.1594,13774
Franklin,NY,Delaware,42.3421,-75.1485,13775
Gilbertsville,NY,Otsego,42.4715,-75.3257,13776
Glen Aubrey,NY,Broome,42.2573,-75.9805,13777
Greene,NY,Chenango,42.3401,-75.7342,13778
Guilford,NY,Chenango,42.4269,-75.4823,13780
Hamden,NY,Delaware,42.1787,-74.9984,13782
Hancock,NY,Delaware,41.9914,-75.2647,13783
Harford,NY,Cortland,42.4262,-76.2266,13784
Harpersfield,NY,Delaware,42.4499,-74.6871,13786
Harpursville,NY,Broome,42.1823,-75.6545,13787
Hobart,NY,Delaware,42.3594,-74.6759,13788
Johnson City,NY,Broome,42.1267,-75.9685,13790
Killawog,NY,Broome,42.4028,-76.0366,13794
Kirkwood,NY,Broome,42.0695,-75.7967,13795
Laurens,NY,Otsego,42.5383,-75.1279,13796
Lisle,NY,Broome,42.3409,-76.0302,13797
Mc Donough,NY,Chenango,42.5068,-75.7623,13801
Maine,NY,Broome,42.2538,-76.0464,13802
Marathon,NY,Cortland,42.4527,-76.0395,13803
Masonville,NY,Delaware,42.2102,-75.3739,13804
Meridale,NY,Delaware,42.3734,-74.965,13806
Milford,NY,Otsego,42.6148,-74.9685,13807
Morris,NY,Otsego,42.5478,-75.2448,13808
Mount Upton,NY,Chenango,42.4081,-75.4003,13809
Mount Vision,NY,Otsego,42.6068,-75.1264,13810
Newark Valley,NY,Tioga,42.2281,-76.1625,13811
Nichols,NY,Tioga,42.0301,-76.354,13812
Nineveh,NY,Broome,42.1625,-75.5484,13813
North Norwich,NY,Chenango,42.6036,-75.5282,13814
Norwich,NY,Chenango,42.5414,-75.5274,13815
Oneonta,NY,Otsego,42.4625,-75.0491,13820
Otego,NY,Otsego,42.4133,-75.2079,13825
Ouaquaga,NY,Broome,42.1121,-75.6396,13826
Owego,NY,Tioga,42.1138,-76.2528,13827
Oxford,NY,Chenango,42.4379,-75.5673,13830
Plymouth,NY,Chenango,42.6336,-75.6172,13832
Port Crane,NY,Broome,42.1958,-75.7591,13833
Portlandville,NY,Otsego,42.5304,-74.9671,13834
Richford,NY,Tioga,42.3945,-76.1865,13835
Sidney,NY,Delaware,42.3074,-75.3908,13838
Sidney Center,NY,Delaware,42.2441,-75.2871,13839
Smithboro,NY,Tioga,42.0395,-76.4004,13840
Smithville Flats,NY,Chenango,42.3989,-75.8237,13841
South Kortright,NY,Delaware,42.377,-74.7259,13842
South New Berlin,NY,Chenango,42.5295,-75.3852,13843
South Plymouth,NY,Chenango,42.6053,-75.633,13844
Tioga Center,NY,Tioga,42.0562,-76.348,13845
Treadwell,NY,Delaware,42.363,-75.0588,13846
Trout Creek,NY,Delaware,42.2037,-75.2793,13847
Tunnel,NY,Broome,42.2147,-75.7277,13848
Unadilla,NY,Otsego,42.3252,-75.3366,13849
Vestal,NY,Broome,42.0771,-76.0118,13850
Vestal,NY,Broome,42.0851,-76.0538,13851
Walton,NY,Delaware,42.1756,-75.1532,13856
Wells Bridge,NY,Otsego,42.3709,-75.2486,13859
West Davenport,NY,Delaware,42.4459,-74.9632,13860
West Oneonta,NY,Otsego,42.5011,-75.1409,13861
Whitney Point,NY,Broome,42.3384,-75.9522,13862
Willet,NY,Cortland,42.452,-75.9014,13863
Willseyville,NY,Tioga,42.3029,-76.3897,13864
Windsor,NY,Broome,42.0759,-75.6405,13865
Binghamton,NY,Broome,42.1463,-75.8865,13901
Binghamton,NY,Broome,42.1054,-75.8876,13902
Binghamton,NY,Broome,42.0811,-75.8977,13903
Binghamton,NY,Broome,42.1171,-75.8653,13904
Binghamton,NY,Broome,42.1151,-75.9309,13905
Akron,NY,Erie,43.0249,-78.5084,14001
Alden,NY,Erie,42.8984,-78.5257,14004
Alexander,NY,Genesee,42.9159,-78.2589,14005
Angola,NY,Erie,42.6366,-79.0497,14006
Appleton,NY,Niagara,43.3105,-78.6372,14008
Arcade,NY,Wyoming,42.563,-78.4134,14009
Athol Springs,NY,Erie,42.7684,-78.8871,14010
Attica,NY,Wyoming,42.8499,-78.2798,14011
Barker,NY,Niagara,43.3368,-78.542,14012
Basom,NY,Genesee,43.0807,-78.3951,14013
Batavia,NY,Genesee,43.0003,-78.1929,14020
Batavia,NY,Genesee,42.9981,-78.1848,14021
Bliss,NY,Wyoming,42.5799,-78.2581,14024
Boston,NY,Erie,42.6314,-78.7391,14025
Bowmansville,NY,Erie,42.941,-78.688,14026
Brant,NY,Erie,42.5707,-79.0308,14027
Burt,NY,Niagara,43.3221,-78.7141,14028
Centerville,NY,Allegany,42.4743,-78.2474,14029
Chaffee,NY,Erie,42.5605,-78.5025,14030
Clarence,NY,Erie,42.981,-78.6162,14031
Clarence Center,NY,Erie,43.0362,-78.639,14032
Colden,NY,Erie,42.6551,-78.6921,14033
Collins,NY,Erie,42.5001,-78.893,14034
Collins Center,NY,Erie,42.4906,-78.8499,14035
Corfu,NY,Genesee,42.9777,-78.3929,14036
Cowlesville,NY,Wyoming,42.8112,-78.4481,14037
Crittenden,NY,Erie,42.9473,-78.4744,14038
Dale,NY,Wyoming,42.8263,-78.1749,14039
Darien Center,NY,Genesee,42.8948,-78.3878,14040
Dayton,NY,Cattaraugus,42.4086,-78.9844,14041
Delevan,NY,Cattaraugus,42.4926,-78.4793,14042
Depew,NY,Erie,42.905,-78.7041,14043
Derby,NY,Erie,42.6974,-78.9834,14047
Dunkirk,NY,Chautauqua,42.4877,-79.3283,14048
East Amherst,NY,Erie,43.0429,-78.6988,14051
East Aurora,NY,Erie,42.7701,-78.602,14052
East Bethany,NY,Genesee,42.9166,-78.1342,14054
East Concord,NY,Erie,42.5466,-78.611,14055
East Pembroke,NY,Genesee,42.9912,-78.3122,14056
Eden,NY,Erie,42.6506,-78.8781,14057
Elba,NY,Genesee,43.0897,-78.1704,14058
Elma,NY,Erie,42.834,-78.6343,14059
Farmersville Station,NY,Cattaraugus,42.4276,-78.3608,14060
Farnham,NY,Erie,42.5946,-79.084,14061
Forestville,NY,Chautauqua,42.4482,-79.1607,14062
Fredonia,NY,Chautauqua,42.4333,-79.3339,14063
Freedom,NY,Cattaraugus,42.4897,-78.3501,14065
Gainesville,NY,Wyoming,42.619,-78.1795,14066
Gasport,NY,Niagara,43.2106,-78.5745,14067
Getzville,NY,Erie,43.024,-78.7532,14068
Glenwood,NY,Erie,42.6001,-78.6386,14069
Gowanda,NY,Cattaraugus,42.4712,-78.9339,14070
Grand Island,NY,Erie,43.0183,-78.9591,14072
Hamburg,NY,Erie,42.7334,-78.8389,14075
Holland,NY,Erie,42.6396,-78.5439,14080
Irving,NY,Chautauqua,42.5739,-79.0596,14081
Java Center,NY,Wyoming,42.6634,-78.3925,14082
Java Village,NY,Wyoming,42.6769,-78.441,14083
Lake View,NY,Erie,42.7215,-78.9327,14085
Lancaster,NY,Erie,42.9017,-78.6631,14086
Lawtons,NY,Erie,42.5404,-78.9212,14091
Lewiston,NY,Niagara,43.1722,-79.0215,14092
Lockport,NY,Niagara,43.16,-78.6923,14094
Lockport,NY,Niagara,43.1706,-78.6903,14095
Lyndonville,NY,Orleans,43.3233,-78.3811,14098
Machias,NY,Cattaraugus,42.4083,-78.5059,14101
Marilla,NY,Erie,42.8332,-78.5587,14102
Medina,NY,Orleans,43.2184,-78.3874,14103
Middleport,NY,Niagara,43.2183,-78.4841,14105
Model City,NY,Niagara,43.1851,-78.9837,14107
Newfane,NY,Niagara,43.2724,-78.707,14108
Niagara University,NY,Niagara,43.138,-79.0342,14109
North Boston,NY,Erie,42.6856,-78.7767,14110
North Collins,NY,Erie,42.5896,-78.9107,14111
North Evans,NY,Erie,42.6917,-78.9927,14112
North Java,NY,Wyoming,42.6776,-78.338,14113
North Tonawanda,NY,Niagara,43.0498,-78.851,14120
Oakfield,NY,Genesee,43.0717,-78.2702,14125
Olcott,NY,Niagara,43.3304,-78.7267,14126
Orchard Park,NY,Erie,42.7639,-78.7518,14127
Perrysburg,NY,Cattaraugus,42.4723,-78.9981,14129
Pike,NY,Wyoming,42.5565,-78.1528,14130
Ransomville,NY,Niagara,43.2286,-78.8982,14131
Sanborn,NY,Niagara,43.1419,-78.8785,14132
Sandusky,NY,Cattaraugus,42.4891,-78.367,14133
Sardinia,NY,Erie,42.5323,-78.5172,14134
Sheridan,NY,Chautauqua,42.489,-79.239,14135
Silver Creek,NY,Chautauqua,42.5357,-79.1628,14136
South Dayton,NY,Cattaraugus,42.3718,-79.0501,14138
South Wales,NY,Erie,42.7063,-78.5452,14139
Spring Brook,NY,Erie,42.8072,-78.6676,14140
Springville,NY,Erie,42.52,-78.6847,14141
Stafford,NY,Genesee,42.9829,-78.0898,14143
Stella Niagara,NY,Niagara,43.1995,-79.0425,14144
Strykersville,NY,Wyoming,42.7249,-78.4347,14145
Tonawanda,NY,Erie,43.0028,-78.8547,14150
Tonawanda,NY,Erie,43.0203,-78.8803,14151
Van Buren Point,NY,Chautauqua,42.4511,-79.4154,14166
Varysburg,NY,Wyoming,42.7459,-78.3167,14167
Versailles,NY,Cattaraugus,42.5093,-78.9995,14168
Wales Center,NY,Erie,42.7684,-78.53,14169
West Falls,NY,Erie,42.7053,-78.6779,14170
West Valley,NY,Cattaraugus,42.4315,-78.628,14171
Wilson,NY,Niagara,43.2968,-78.8244,14172
Yorkshire,NY,Cattaraugus,42.5247,-78.4755,14173
Youngstown,NY,Niagara,43.2461,-79.0245,14174
Buffalo,NY,Erie,42.8967,-78.8846,14201
Buffalo,NY,Erie,42.887,-78.8779,14202
Buffalo,NY,Erie,42.8939,-78.8681,14203
Buffalo,NY,Erie,42.884,-78.8597,14204
Buffalo,NY,Erie,42.8864,-78.8784,14205
Buffalo,NY,Erie,42.8811,-78.8104,14206
Buffalo,NY,Erie,42.9491,-78.8978,14207
Buffalo,NY,Erie,42.9154,-78.8505,14208
Buffalo,NY,Erie,42.913,-78.8656,14209
Buffalo,NY,Erie,42.8614,-78.8205,14210
Buffalo,NY,Erie,42.9082,-78.8225,14211
Buffalo,NY,Erie,42.8946,-78.8245,14212
Buffalo,NY,Erie,42.9167,-78.8895,14213
Buffalo,NY,Erie,42.9414,-78.8374,14214
Buffalo,NY,Erie,42.9335,-78.8115,14215
Buffalo,NY,Erie,42.9499,-78.8599,14216
Buffalo,NY,Erie,42.9719,-78.8769,14217
Buffalo,NY,Erie,42.8146,-78.8078,14218
Buffalo,NY,Erie,42.7863,-78.8264,14219
Buffalo,NY,Erie,42.8441,-78.8182,14220
Buffalo,NY,Erie,42.9685,-78.7492,14221
Buffalo,NY,Erie,42.9164,-78.8763,14222
Buffalo,NY,Erie,42.9731,-78.845,14223
Buffalo,NY,Erie,42.8371,-78.7484,14224
Buffalo,NY,Erie,42.9255,-78.7481,14225
Buffalo,NY,Erie,42.9744,-78.7949,14226
Buffalo,NY,Erie,42.8853,-78.7462,14227
Buffalo,NY,Erie,43.0408,-78.7812,14228
Buffalo,NY,Erie,42.7684,-78.8871,14231
Buffalo,NY,Erie,42.7684,-78.8871,14233
Buffalo,NY,Erie,42.7684,-78.8871,14240
Buffalo,NY,Erie,42.9383,-78.7441,14241
