State,Zip Code,Place Name,County,Lat,Long
PA,18250,Summit Hill,Carbon,40.8255,-75.8693
HI,96804,Honolulu,Honolulu,21.306,-157.8585
CO,80727,Eckley,Yuma,40.1138,-102.4828
NE,69190,Oshkosh,Garden,41.405,-102.3444
IA,52774,Welton,Clinton,41.9081,-90.5954
IA,52650,Sperry,Des Moines,40.9419,-91.185
CO,81007,Pueblo,Pueblo,38.387,-104.7792
IA,50481,Toeterville,Mitchell,43.3564,-92.789
MI,49504,Grand Rapids,Kent,42.9737,-85.7265
NY,13116,Minoa,Onondaga,43.0772,-76.0098
AR,72520,Camp,Fulton,36.4025,-91.7262
MI,48070,Huntington Woods,Oakland,42.4825,-83.1749
MN,56668,Ranier,Koochiching,48.613,-93.3488
PA,17025,Enola,Cumberland,40.2922,-76.9432
NM,87832,San Antonio,Socorro,33.819,-106.8285
NY,10302,Staten Island,Richmond,40.6306,-74.1379
NY,13323,Clinton,Oneida,43.0586,-75.3808
TX,75094,Plano,Collin,33.0148,-96.6189
DE,19710,Montchanin,New Castle,39.7578,-75.6391
DC,20006,Washington,District of Columbia,38.8964,-77.0447
ID,83429,Island Park,Fremont,44.4466,-111.3679
TX,76058,Joshua,Johnson,32.4663,-97.4011
CA,91765,Diamond Bar,Los Angeles,34.0066,-117.8098
KY,40245,Louisville,Jefferson,38.2683,-85.4845
SC,29113,Norway,Orangeburg,33.4534,-81.1097
NC,28423,Bolton,Columbus,34.3091,-78.3372
TX,76633,China Spring,McLennan,31.6673,-97.3002
NY,10312,Staten Island,Richmond,40.5457,-74.1792
TN,37042,Clarksville,Montgomery,36.5853,-87.4186
CO,80914,Colorado Springs,El Paso,38.8192,-104.7012
CA,92407,San Bernardino,San Bernardino,34.2166,-117.3908
TX,79855,Van Horn,Culberson,31.0391,-104.8245
TN,37118,Milton,Rutherford,35.9221,-86.1824
WA,98111,Seattle,King,47.6062,-122.3321
TN,37625,Bristol,Sullivan,36.5951,-82.1887
CA,95157,San Jose,Santa Clara,37.3008,-121.9777
MN,56545,Gary,Norman,47.3675,-96.2152
NY,12760,Long Eddy,Sullivan,41.8644,-75.0942
SD,57021,Davis,Turner,43.2864,-96.9792
MS,39307,Meridian,Lauderdale,32.3736,-88.7436
CT,6762,Middlebury,New Haven,41.5343,-73.1131
UT,84103,Salt Lake City,Salt Lake,40.7776,-111.8749
SC,29550,Hartsville,Darlington,34.3756,-80.0842
WA,98537,Cosmopolis,Grays Harbor,46.9538,-123.7739
TX,76827,Brookesmith,Brown,31.5176,-99.1277
NJ,8638,Trenton,Mercer,40.251,-74.7627
PA,16531,Erie,Erie,42.1827,-80.0649
NY,13825,Otego,Otsego,42.4133,-75.2079
FL,33116,Miami,Miami-Dade,25.7743,-80.1937
IL,62543,Latham,Logan,39.9711,-89.1725
OH,43697,Toledo,Lucas,41.6868,-83.4394
WV,26865,Yellow Spring,Hampshire,39.1823,-78.5095
OK,73507,Lawton,Comanche,34.6246,-98.3895
HI,96701,Aiea,Honolulu,21.3908,-157.9332
IL,62069,Mount Olive,Macoupin,39.0705,-89.7448
CA,95642,Jackson,Amador,38.3545,-120.7573
MN,55765,Meadowlands,St. Louis,47.1021,-92.7884
PA,18933,Lumberville,Bucks,40.3286,-75.1028
WA,99203,Spokane,Spokane,47.6294,-117.4041
VA,22843,Mount Solon,Augusta,38.3328,-79.1028
OH,43070,Rosewood,Champaign,40.2158,-83.9579
MO,64060,Kearney,Clay,39.3652,-94.3621
MT,59424,Coffee Creek,Fergus,47.3467,-110.0908
AR,72919,Fort Smith,Sebastian,35.3859,-94.3985
MI,49015,Battle Creek,Calhoun,42.3028,-85.2128
MD,21914,Charlestown,Cecil,39.5729,-75.9795
CA,95481,Talmage,Mendocino,39.1269,-123.1658
WI,53538,Fort Atkinson,Jefferson,42.9229,-88.8467
WV,24879,Raysal,McDowell,37.3244,-81.7614
CA,95798,West Sacramento,Yolo,38.5805,-121.5291
NY,10588,Shrub Oak,Westchester,41.3286,-73.8273
VA,24314,Bastian,Bland,37.1574,-81.1989
NY,13748,Conklin,Broome,42.0454,-75.8076
RI,2832,Hope Valley,Washington,41.5096,-71.7339
MO,65740,Rockaway Beach,Taney,36.7137,-93.1715
MS,38745,Grace,Issaquena,32.9775,-90.983
NE,69216,Kilgore,Cherry,42.9146,-100.9884
MT,59520,Big Sandy,Chouteau,48.1497,-110.0776
RI,2879,Wakefield,Washington,41.4437,-71.5342
WV,25110,Hugheston,Kanawha,38.2095,-81.3726
DE,19736,Yorklyn,New Castle,39.8082,-75.6755
PA,15824,Brockway,Jefferson,41.2406,-78.8116
UT,84129,Salt Lake City,Salt Lake,40.6531,-111.9674
VA,24412,Bacova,Bath,38.054,-79.8437
IN,46382,Union Mills,LaPorte,41.4602,-86.8355
VA,22469,Hague,Westmoreland,38.0573,-76.6616
AK,99609,Kasigluk,Bethel Census Area,60.8956,-162.5181
NJ,7111,Irvington,Essex,40.7261,-74.2313
PA,15940,Loretto,Cambria,40.5105,-78.6294
AL,36104,Montgomery,Montgomery,32.373,-86.3081
KS,66441,Junction City,Geary,39.0299,-96.8396
AL,35587,Townley,Walker,33.847,-87.4372
SD,57553,Milesville,Haakon,44.4283,-101.7523
KY,41267,Warfield,Martin,37.875,-82.4386
MO,64844,Granby,Newton,36.9066,-94.2643
CA,90262,Lynwood,Los Angeles,33.9241,-118.2013
FL,32198,Daytona Beach,Volusia,29.2108,-81.0228
IA,50049,Chariton,Lucas,41.0226,-93.3042
NC,28813,Asheville,Buncombe,35.5004,-82.5026
VT,5042,East Ryegate,Caledonia,44.2275,-72.0996
VA,23138,Port Haywood,Mathews,37.386,-76.3172
CA,93032,Oxnard,Ventura,34.1975,-119.1771
WV,26275,Junior,Barbour,38.9784,-79.9494
CA,90003,Los Angeles,Los Angeles,33.9653,-118.2727
TX,76958,Water Valley,Tom Green,31.6453,-100.716
OH,44633,Holmesville,Holmes,40.633,-81.9275
AZ,85016,Phoenix,Maricopa,33.5021,-112.0305
IA,50682,Winthrop,Buchanan,42.4912,-91.7315
MO,65457,Devils Elbow,Pulaski,37.8512,-92.0569
NJ,7422,Highland Lakes,Sussex,41.1826,-74.4564
VA,23836,Chester,Chesterfield,37.3475,-77.3386
WV,26855,Cabins,Grant,38.9512,-79.2783
VT,5074,Thetford,Orange,43.996,-72.4114
IL,60144,Kaneville,Kane,41.8353,-88.522
PA,15490,White,Fayette,40.0726,-79.4251
TX,77612,Buna,Jasper,30.4132,-93.9913
WA,99023,Mica,Spokane,47.5538,-117.1637
MI,49055,Gobles,Van Buren,42.3702,-85.8536
IA,51240,Inwood,Lyon,43.3047,-96.4363
TX,79235,Floydada,Floyd,33.9743,-101.3346
TX,75253,Dallas,Dallas,32.6833,-96.5964
IN,46856,Fort Wayne,Allen,41.0938,-85.0707
FL,33906,Fort Myers,Lee,26.5529,-81.9486
NM,87528,Dulce,Rio Arriba,36.8598,-107.0602
OH,45405,Dayton,Montgomery,39.7899,-84.2135
TX,79005,Booker,Lipscomb,36.4429,-100.5238
CA,96134,Tulelake,Siskiyou,41.9316,-121.4347
NE,68662,Shelby,Polk,41.1922,-97.4253
IA,52077,Volga,Clayton,42.7904,-91.5429
NY,13163,Wampsville,Madison,43.0753,-75.7069
SD,57737,Enning,Meade,44.5755,-102.5632
PA,15483,Stockdale,Washington,40.0826,-79.8501
FL,33765,Clearwater,Pinellas,27.9902,-82.7433
IL,62553,Oconee,Shelby,39.2884,-89.0836
OH,43349,Shauck,Morrow,40.6142,-82.6619
OR,97124,Hillsboro,Washington,45.5387,-122.9636
ND,58075,Wahpeton,Richland,46.3366,-96.7921
PA,15547,Jennerstown,Somerset,40.1595,-79.0616
NE,68835,Elba,Howard,41.2864,-98.5756
VT,5905,Guildhall,Essex,44.6902,-71.5991
IA,50452,Latimer,Franklin,42.7598,-93.3518
NY,12584,Vails Gate,Orange,41.4641,-74.0591
ME,4351,Manchester,Kennebec,44.358,-69.867
GA,31051,Lilly,Dooly,32.1471,-83.8774
NC,28052,Gastonia,Gaston,35.2449,-81.2194
MO,63114,Saint Louis,St. Louis,38.7023,-90.3644
OH,44212,Brunswick,Medina,41.2471,-81.828
OK,74864,Prague,Lincoln,35.5105,-96.7009
DC,20244,Washington,District of Columbia,38.8933,-77.0146
IN,47734,Evansville,Vanderburgh,37.9971,-87.575
PA,15440,Gibbon Glade,Fayette,39.7364,-79.5736
MS,39751,Mantee,Calhoun,33.7052,-89.1051
AR,72569,Poughkeepsie,Sharp,36.0767,-91.4793
NE,68862,Ord,Valley,41.5962,-98.9418
CA,96120,Markleeville,Alpine,38.7713,-119.8327
KS,67122,Piedmont,Greenwood,37.6372,-96.3695
PA,17321,Fawn Grove,York,39.751,-76.4392
NY,10975,Southfields,Orange,41.248,-74.1762
FL,33568,Riverview,Hillsborough,27.872,-82.4388
TN,38339,Guys,McNairy,35.0142,-88.5208
NY,12958,Mooers,Clinton,44.9592,-73.5834
MS,38869,Sherman,Pontotoc,34.3575,-88.8351
UT,84058,Orem,Utah,40.2818,-111.7209
SC,29418,North Charleston,Charleston,32.8929,-80.0458
TX,78549,Hargill,Hidalgo,26.4671,-98.0393
IL,61491,Wyoming,Stark,41.0599,-89.7782
NY,13428,Palatine Bridge,Montgomery,42.9221,-74.5708
MN,56630,Blackduck,Beltrami,47.7381,-94.4961
MA,1903,Lynn,Essex,42.4668,-70.9495
AL,35015,Alton,Jefferson,33.5793,-86.6375
FL,32258,Jacksonville,Duval,30.1459,-81.5739
CA,91109,Pasadena,Los Angeles,34.1478,-118.1445
NY,10925,Greenwood Lake,Orange,41.2101,-74.3033
DC,20301,Washington,District of Columbia,38.8894,-77.0311
WV,26366,Haywood,Harrison,39.3812,-80.3359
AR,72729,Evansville,Washington,35.7823,-94.4638
NC,28083,Kannapolis,Cabarrus,35.4848,-80.6015
MD,21795,Williamsport,Washington,39.593,-77.8087
UT,84151,Salt Lake City,Salt Lake,40.6681,-111.9083
MN,55554,Norwood,Carver,44.8055,-93.7665
VT,5101,Bellows Falls,Windham,43.1482,-72.4664
TX,79911,El Paso,El Paso,31.8925,-106.5426
DC,20245,Washington,District of Columbia,38.8933,-77.0146
IA,52563,Hedrick,Keokuk,41.1826,-92.3097
WV,25204,Twilight,Boone,37.926,-81.6141
AK,99692,Dutch Harbor,Aleutians West (CA),53.8898,-166.5422
FL,33841,Fort Meade,Polk,27.7464,-81.7823
OK,73023,Chickasha,Grady,35.0526,-97.9364
AL,36445,Frisco City,Monroe,31.4235,-87.3817
MO,65580,Vichy,Maries,38.098,-91.7788
ID,83533,Greencreek,Idaho,46.1155,-116.2724
MA,1050,Huntington,Hampshire,42.2653,-72.8733
IA,50380,Des Moines,Polk,41.6727,-93.5722
SC,29593,Society Hill,Darlington,34.4512,-79.8865
MO,64421,Amazonia,Andrew,39.9092,-94.9113
CA,92086,Warner Springs,San Diego,33.3096,-116.6527
IN,47032,Moores Hill,Dearborn,39.0945,-85.0638
MI,48324,West Bloomfield,Oakland,42.5961,-83.3819
MN,56361,Parkers Prairie,Otter Tail,46.153,-95.3289
MA,2702,Assonet,Bristol,41.7975,-71.0607
ND,58109,Fargo,Cass,46.8235,-96.8148
NC,28631,Grassy Creek,Ashe,36.5415,-81.4468
NC,28676,State Road,Surry,36.3422,-80.8653
WI,54302,Green Bay,Brown,44.5025,-87.9771
FL,32953,Merritt Island,Brevard,28.3888,-80.7301
NY,13334,Eaton,Madison,42.8484,-75.6314
AL,35452,Coker,Tuscaloosa,33.2934,-87.6888
MS,39483,Foxworth,Marion,31.2473,-89.9311
PA,15056,Leetsdale,Allegheny,40.5662,-80.2099
WI,54944,Hortonville,Outagamie,44.3273,-88.6281
MO,65336,Knob Noster,Johnson,38.7667,-93.5585
TX,77857,Gause,Milam,30.7833,-96.7237
SC,29102,Manning,Clarendon,33.6184,-80.2116
TN,37621,Bristol,Sullivan,36.5042,-82.2645
ME,4024,East Baldwin,Cumberland,43.8646,-70.6922
OH,43952,Steubenville,Jefferson,40.3698,-80.634
CT,6914,Stamford,Fairfield,41.0534,-73.5387
LA,70452,Pearl River,St. Tammany,30.3944,-89.7732
WV,25162,Pratt,Kanawha,38.2101,-81.3851
AR,71832,De Queen,Sevier,34.0442,-94.3386
IL,61656,Peoria,Peoria,40.7442,-89.7184
PA,19118,Philadelphia,Philadelphia,40.0723,-75.2034
OH,43932,Irondale,Jefferson,40.5111,-80.7915
OR,97384,Mehama,Marion,44.7903,-122.6187
AR,72011,Bauxite,Saline,34.5091,-92.4828
AR,72315,Blytheville,Mississippi,35.9273,-89.919
AL,35647,Lester,Limestone,34.9596,-87.1006
MD,20777,Highland,Howard,39.1843,-76.9686
UT,84088,West Jordan,Salt Lake,40.5959,-111.9644
CT,6024,East Canaan,Litchfield,42.0158,-73.2913
CA,94523,Pleasant Hill,Contra Costa,37.954,-122.0737
VA,24658,Wolford,Buchanan,37.288,-82.0274
ME,4416,Bucksport,Hancock,44.6015,-68.7768
AL,35080,Helena,Shelby,33.2663,-86.902
TX,79083,Stinnett,Hutchinson,35.8377,-101.45
CO,80515,Drake,Larimer,40.4275,-105.3831
MN,55342,Hector,Renville,44.7485,-94.7058
PA,16001,Butler,Butler,40.8859,-79.934
SD,57631,Glenham,Walworth,45.5335,-100.2716
LA,70041,Buras,Plaquemines Parish,29.3519,-89.5242
CA,95401,Santa Rosa,Sonoma,38.4432,-122.7547
CT,6606,Bridgeport,Fairfield,41.2091,-73.2086
TX,77577,Liverpool,Brazoria,29.2667,-95.2889
MA,2344,Middleboro,Plymouth,41.8932,-70.9112
NE,68716,Beemer,Cuming,41.9374,-96.815
DC,20436,Washington,District of Columbia,38.8959,-77.0211
KY,40468,Perryville,Boyle,37.6375,-84.9665
KS,67058,Harper,Harper,37.2909,-98.018
OR,97537,Rogue River,Jackson,42.4889,-123.1587
OK,73528,Chattanooga,Comanche,34.4262,-98.6514
GA,30224,Griffin,Spalding,33.2404,-84.2734
NV,89034,Mesquite,Clark,36.809,-114.0591
NC,27591,Wendell,Wake,35.798,-78.3926
VA,24558,Halifax,Halifax,36.7626,-78.9415
MI,48348,Clarkston,Oakland,42.7605,-83.404
NY,12857,Olmstedville,Essex,43.7799,-73.9335
MN,56619,Bemidji,Beltrami,47.4736,-94.8803
KY,40266,Louisville,Jefferson,38.189,-85.6768
MO,64857,Purcell,Jasper,37.2423,-94.4352
SC,29709,Chesterfield,Chesterfield,34.7278,-80.0958
AR,72336,Forrest City,St. Francis,35.0081,-90.7898
CT,6111,Newington,Hartford,41.686,-72.7296
ID,83349,Richfield,Lincoln,43.0588,-114.1508
KS,67576,St John,Stafford,38.0022,-98.7601
KS,66857,Le Roy,Coffey,38.0874,-95.6227
CA,92844,Garden Grove,Orange,33.7661,-117.9738
TX,79424,Lubbock,Lubbock,33.5159,-101.9344
WI,53105,Burlington,Racine,42.666,-88.2749
VA,22403,Fredericksburg,Stafford,38.4173,-77.4608
VA,24244,Duffield,Scott,36.7114,-82.8337
FL,33630,Tampa,Hillsborough,27.872,-82.4388
KY,42635,Pine Knot,McCreary,36.6807,-84.3984
MO,65449,Cook Sta,Crawford,37.8242,-91.5623
RI,2909,Providence,Providence,41.8206,-71.4443
PA,19344,Honey Brook,Chester,40.0832,-75.8843
PA,19150,Philadelphia,Philadelphia,40.0726,-75.1706
OR,97051,Saint Helens,Columbia,45.8608,-122.8282
AR,71853,Ogden,Little River,33.5826,-94.0427
AR,72013,Bee Branch,Van Buren,35.4683,-92.3779
NY,14846,Hunt,Livingston,42.5388,-77.9818
GA,31052,Lizella,Bibb,32.7773,-83.825
NY,11727,Coram,Suffolk,40.885,-73.0069
WV,26298,Bergoo,Webster,38.4865,-80.3006
MO,63637,Doe Run,St. Francois,37.7348,-90.4968
NE,68109,Omaha,Douglas,41.2586,-95.9378
PA,17106,Harrisburg,Dauphin,40.2927,-76.8501
WI,54934,Eureka,Winnebago,44.0032,-88.8397
TX,79526,Hermleigh,Scurry,32.6294,-100.7547
MA,2035,Foxboro,Norfolk,42.0649,-71.2441
MN,56727,Grygla,Marshall,48.3071,-95.6398
PA,19074,Norwood,Delaware,39.887,-75.2972
IN,47610,Chandler,Warrick,38.0423,-87.3756
NC,28411,Wilmington,New Hanover,34.3033,-77.8039
TX,75207,Dallas,Dallas,32.7939,-96.8319
NH,3042,Epping,Rockingham,43.0411,-71.0764
WV,25573,Yawkey,Lincoln,38.2193,-81.9568
SD,57454,Langford,Marshall,45.6174,-97.7925
TX,79493,Lubbock,Lubbock,33.61,-101.8213
IL,62001,Alhambra,Madison,38.8822,-89.7441
TX,75694,Woodlawn,Harrison,32.6537,-94.3427
AZ,85131,Eloy,Pinal,32.7509,-111.5833
CA,91221,Glendale,Los Angeles,34.1425,-118.2551
OK,74462,Stigler,Haskell,35.2686,-95.1071
MA,1803,Burlington,Middlesex,42.5089,-71.2004
AZ,85033,Phoenix,Maricopa,33.4944,-112.2132
IA,52535,Birmingham,Van Buren,40.8626,-91.9534
CA,94279,Sacramento,Sacramento,38.5816,-121.4944
OH,44844,Mc Cutchenville,Wyandot,40.9752,-83.2637
TX,76022,Bedford,Tarrant,32.8297,-97.1454
OR,97364,Neotsu,Lincoln,44.9988,-123.9843
PA,15666,Mount Pleasant,Westmoreland,40.1742,-79.5134
IN,46617,South Bend,St. Joseph,41.685,-86.2351
KY,41030,Crittenden,Grant,38.7741,-84.5982
KS,67459,Lorraine,Ellsworth,38.5652,-98.29
IL,60699,Chicago,Cook,41.8119,-87.6873
IL,61276,Preemption,Mercer,41.2996,-90.5866
NC,27415,Greensboro,Guilford,36.0726,-79.792
TX,78107,Berclair,Goliad,28.5295,-97.5925
FL,32835,Orlando,Orange,28.5289,-81.4787
DC,20408,Washington,District of Columbia,38.8933,-77.0146
TN,37743,Greeneville,Greene,36.1316,-82.8692
IL,62871,Omaha,Gallatin,37.8904,-88.2865
AZ,85143,San Tan Valley,Pinal,33.1911,-111.528
CA,94236,Sacramento,Sacramento,38.5816,-121.4944
ND,58775,Roseglen,McLean,47.696,-101.822
MS,39335,Lauderdale,Lauderdale,32.5022,-88.4956
VA,24350,Ivanhoe,Wythe,36.8272,-80.9779
AR,72010,Bald Knob,White,35.3113,-91.5502
WA,98042,Kent,King,47.368,-122.1206
NM,87064,Youngsville,Rio Arriba,36.1875,-106.5564
WY,83002,Jackson,Teton,43.4799,-110.7624
VT,5673,Waitsfield,Washington,44.1889,-72.8283
OK,73736,Fairmont,Garfield,36.34,-97.6848
OH,43787,Stockport,Morgan,39.549,-81.8262
MD,21057,Glen Arm,Baltimore,39.4575,-76.5153
NC,27615,Raleigh,Wake,35.8887,-78.6393
CA,92517,Riverside,Riverside,33.9533,-117.3962
IL,61854,Mansfield,Piatt,40.2147,-88.5179
PA,16750,Turtlepoint,McKean,41.8847,-78.3308
TX,78767,Austin,Travis,30.2672,-97.7431
TX,79121,Amarillo,Randall,35.1697,-101.9266
NJ,7930,Chester,Morris,40.7892,-74.6776
MN,56549,Hawley,Clay,46.9777,-96.4092
OK,73045,Harrah,Oklahoma,35.4833,-97.1734
IA,50110,Gray,Audubon,41.8401,-94.9812
MD,20779,Tracys Landing,Anne Arundel,38.7671,-76.5752
TN,37774,Loudon,Loudon,35.7292,-84.3436
ID,83405,Idaho Falls,Bonneville,43.4666,-112.0341
TX,77865,Marquez,Leon,31.2309,-96.2375
WI,53599,Woodford,Lafayette,42.6493,-89.8622
MN,55612,Lutsen,Cook,47.6831,-90.6381
AR,72623,Clarkridge,Baxter,36.4724,-92.3296
GA,39886,Shellman,Calhoun,31.7608,-84.6092
AL,36618,Mobile,Mobile,30.7322,-88.1758
TN,38118,Memphis,Shelby,35.0514,-89.9265
MO,65713,Niangua,Webster,37.3985,-92.7763
WI,53168,Salem,Kenosha,42.5709,-88.1287
IA,51041,Orange City,Sioux,43.0185,-96.0565
IL,60659,Chicago,Cook,41.9972,-87.7166
NJ,7071,Lyndhurst,Bergen,40.8094,-74.1245
WA,98411,Tacoma,Pierce,47.2529,-122.4443
PA,16544,Erie,Erie,42.1827,-80.0649
PA,18071,Palmerton,Carbon,40.817,-75.6011
NY,13494,Woodgate,Oneida,43.5249,-75.1428
HI,96780,Papaaloa,Hawaii,19.9751,-155.2203
UT,84663,Springville,Utah,40.1625,-111.5987
WA,98354,Milton,Pierce,47.2483,-122.3155
NH,3249,Gilford,Belknap,43.5475,-71.4072
VA,24361,Meadowview,Washington,36.7612,-81.8512
LA,71497,Natchitoches,Natchitoches,31.7476,-93.0791
KY,41602,Auxier,Floyd,37.737,-82.7582
MN,56212,Bellingham,Lac qui Parle,45.1556,-96.3224
NJ,7801,Dover,Morris,40.9176,-74.5467
CO,80128,Littleton,Jefferson,39.5918,-105.0832
CT,6888,Westport,Fairfield,41.3089,-73.3637
VT,5660,Moretown,Washington,44.2596,-72.7494
FL,32052,Jasper,Hamilton,30.5029,-82.9322
NJ,7308,Jersey City,Hudson,40.7328,-74.0755
CA,94720,Berkeley,Alameda,37.8738,-122.2549
NM,88061,Silver City,Grant,32.79,-108.2749
CA,94540,Hayward,Alameda,37.6802,-121.9215
CO,81252,Westcliffe,Custer,38.123,-105.4332
NY,13167,West Monroe,Oswego,43.2882,-76.0797
ND,58731,Deering,McHenry,48.4057,-101.0337
AR,72943,Magazine,Logan,35.1587,-93.8003
NY,11581,Valley Stream,Nassau,40.6523,-73.7118
AR,71725,Carthage,Dallas,34.0751,-92.5554
FL,33896,Davenport,Polk,28.2531,-81.6509
WV,26102,Parkersburg,Wood,39.2183,-81.4979
RI,2863,Central Falls,Providence,41.8883,-71.3945
DE,19898,Wilmington,New Castle,39.7459,-75.5466
MI,48085,Troy,Oakland,42.6006,-83.1198
MO,63454,Maywood,Marion,39.9333,-91.6148
OH,43147,Pickerington,Fairfield,39.9061,-82.7563
OH,44195,Cleveland,Cuyahoga,41.6857,-81.6728
SD,57012,Canistota,McCook,43.5856,-97.2889
WV,26306,Clarksburg,Harrison,39.2852,-80.3853
MT,59421,Cascade,Cascade,47.2912,-111.7223
GA,30115,Canton,Cherokee,34.1993,-84.4199
OH,44680,Strasburg,Tuscarawas,40.6003,-81.5366
KS,67650,Morland,Graham,39.3229,-100.0733
NY,14571,Waterport,Orleans,43.3326,-78.243
GA,30011,Auburn,Barrow,34.0191,-83.8261
MO,65601,Aldrich,Polk,37.5057,-93.5576
IN,47520,Cannelton,Perry,37.9495,-86.7156
MS,38654,Olive Branch,DeSoto,34.9441,-89.8544
WA,98666,Vancouver,Clark,45.6387,-122.6615
KS,67853,Ingalls,Gray,37.8293,-100.5143
KS,67144,Towanda,Butler,37.8005,-96.9918
MO,64149,Kansas City,Jackson,38.8606,-94.4636
GA,31539,Hazlehurst,Jeff Davis,31.8606,-82.5909
TN,37807,Maynardville,Union,36.2343,-83.8403
CA,92137,San Diego,San Diego,32.8538,-117.1197
OH,45490,Dayton,Montgomery,39.7505,-84.2686
CO,80299,Denver,Denver,39.7392,-104.9847
AZ,86443,Temple Bar Marina,Mohave,35.2106,-114.1792
MI,49037,Battle Creek,Calhoun,42.3453,-85.2178
AK,99772,Shishmaref,Nome (CA),66.2306,-166.1373
CA,91915,Chula Vista,San Diego,32.6315,-116.9408
AL,35072,Goodwater,Coosa,33.0746,-86.0781
DC,20429,Washington,District of Columbia,38.8933,-77.0146
VA,22121,Mount Vernon,Fairfax,38.7192,-77.1073
NY,12233,Albany,Albany,42.6526,-73.7562
ID,83612,Council,Adams,44.7628,-116.4518
FL,33337,Fort Lauderdale,Broward,26.129,-80.2601
VA,20189,Dulles,Loudoun,39.009,-77.4421
DC,20078,Washington,District of Columbia,38.8933,-77.0146
TX,77262,Houston,Harris,29.834,-95.4342
MT,59643,Toston,Broadwater,46.1709,-111.5899
CA,95221,Altaville,Calaveras,38.0838,-120.5608
LA,71102,Shreveport,Caddo Parish,32.6076,-93.7526
AL,35473,Northport,Tuscaloosa,33.2723,-87.5825
CA,95540,Fortuna,Humboldt,40.5835,-124.1473
VA,23838,Chesterfield,Chesterfield,37.3333,-77.6343
VA,24113,Martinsville,Martinsville (city),36.6796,-79.8652
NE,68832,Doniphan,Hall,40.77,-98.379
WA,99032,Sprague,Lincoln,47.3247,-117.9897
OH,44023,Chagrin Falls,Geauga,41.3872,-81.3042
TX,78205,San Antonio,Bexar,29.4237,-98.4925
MN,56125,Dovray,Murray,44.0533,-95.5499
FL,34203,Bradenton,Manatee,27.4547,-82.5359
ID,83218,Basalt,Bingham,43.3155,-112.1644
KY,41772,Vest,Knott,37.4073,-83.0153
NE,68752,Meadow Grove,Madison,42.0102,-97.7334
CA,92618,Irvine,Orange,33.7074,-117.7054
NY,13730,Afton,Chenango,42.2417,-75.5366
WI,54451,Medford,Taylor,45.1512,-90.3503
TN,37087,Lebanon,Wilson,36.2098,-86.3024
ND,58385,Wolford,Pierce,48.4809,-99.6628
IN,46861,Fort Wayne,Allen,41.0938,-85.0707
GA,30085,Tucker,DeKalb,33.8545,-84.2171
TN,37409,Chattanooga,Hamilton,34.9981,-85.331
TN,38375,Selmer,McNairy,35.1691,-88.5958
PA,17062,Millerstown,Perry,40.5505,-77.1298
IN,47017,Cross Plains,Ripley,38.949,-85.2122
GA,39846,Edison,Clay,31.5607,-84.7381
TX,75951,Jasper,Jasper,30.8673,-93.9977
PA,17104,Harrisburg,Dauphin,40.2597,-76.8594
TX,76133,Fort Worth,Tarrant,32.6526,-97.3758
IL,61125,Rockford,Winnebago,42.3254,-89.1705
CA,95627,Esparto,Yolo,38.7061,-122.0152
NJ,7008,Carteret,Middlesex,40.5823,-74.2313
ME,4252,Lisbon Falls,Androscoggin,43.9978,-70.0734
GA,31320,Midway,Liberty,31.8018,-81.3909
AR,72225,Little Rock,Pulaski,34.7519,-92.3925
TX,77433,Cypress,Harris,29.8836,-95.7025
IA,50541,Gilmore City,Humboldt,42.7067,-94.4108
MD,20706,Lanham,Prince George's,38.9675,-76.8551
AZ,85617,Mc Neal,Cochise,31.5121,-109.8438
MI,49284,Springport,Jackson,42.3805,-84.7039
OH,43951,Lafferty,Belmont,40.111,-81.0102
NY,12783,Swan Lake,Sullivan,41.7285,-74.8341
NY,13645,Hailesboro,St. Lawrence,44.3101,-75.4463
MN,55802,Duluth,St. Louis,46.7685,-92.0865
VA,23146,Rockville,Hanover,37.7337,-77.7
OH,43735,East Fultonham,Muskingum,39.8501,-82.1221
NY,12155,Schenevus,Otsego,42.59,-74.8149
AZ,85201,Mesa,Maricopa,33.4317,-111.8469
PA,18225,Harleigh,Luzerne,40.9806,-75.9713
IN,47427,Coal City,Owen,39.2303,-87.0458
AZ,85609,Dragoon,Cochise,32.0281,-110.0387
NJ,7401,Allendale,Bergen,41.0327,-74.1342
IL,62867,New Haven,Gallatin,37.8999,-88.1285
FL,34266,Arcadia,DeSoto,27.1861,-81.8667
ND,58802,Williston,Williams,48.1688,-103.6148
CA,95466,Philo,Mendocino,39.0657,-123.445
MN,56639,Effie,Itasca,47.8472,-93.5799
GA,31331,Townsend,McIntosh,31.5673,-81.4182
WI,54755,Mondovi,Buffalo,44.4877,-91.6807
ND,58361,Pekin,Nelson,47.7696,-98.326
ME,4070,Scarborough,Cumberland,43.577,-70.2736
TX,76051,Grapevine,Tarrant,32.9328,-97.0808
CA,95213,Stockton,San Joaquin,37.9054,-121.2222
FL,34759,Kissimmee,Polk,28.0946,-81.499
MA,1252,North Egremont,Berkshire,42.1986,-73.4462
AR,72022,Bryant,Saline,34.6068,-92.492
PA,15101,Allison Park,Allegheny,40.57,-79.9665
OK,74469,Warner,Muskogee,35.4945,-95.3064
OH,43761,Moxahala,Perry,39.7403,-82.2484
VA,20182,Nokesville,Prince William,38.7009,-77.5857
PA,15674,Norvelt,Westmoreland,40.216,-79.4872
